saleDateKey,saleDate,year,month,day,weekday,quarter
14006,5/6/2018,2018,5,6,1,2
14007,5/7/2018,2018,5,7,2,2
14008,5/8/2018,2018,5,8,3,2
14009,5/9/2018,2018,5,9,4,2
14010,5/10/2018,2018,5,10,5,2
14011,5/11/2018,2018,5,11,6,2
14012,5/12/2018,2018,5,12,7,2
14013,5/13/2018,2018,5,13,1,2
14014,5/14/2018,2018,5,14,2,2
14015,5/15/2018,2018,5,15,3,2
14016,5/16/2018,2018,5,16,4,2
14017,5/17/2018,2018,5,17,5,2
14018,5/18/2018,2018,5,18,6,2
14019,5/19/2018,2018,5,19,7,2
14020,5/20/2018,2018,5,20,1,2
14021,5/21/2018,2018,5,21,2,2
14022,5/22/2018,2018,5,22,3,2
14023,5/23/2018,2018,5,23,4,2
14024,5/24/2018,2018,5,24,5,2
14025,5/25/2018,2018,5,25,6,2
14026,5/26/2018,2018,5,26,7,2
14027,5/27/2018,2018,5,27,1,2
14028,5/28/2018,2018,5,28,2,2
14029,5/29/2018,2018,5,29,3,2
14030,5/30/2018,2018,5,30,4,2
14031,5/31/2018,2018,5,31,5,2
14032,6/1/2018,2018,6,1,6,2
14033,6/2/2018,2018,6,2,7,2
14034,6/3/2018,2018,6,3,1,2
14035,6/4/2018,2018,6,4,2,2
14036,6/5/2018,2018,6,5,3,2
14037,6/6/2018,2018,6,6,4,2
14038,6/7/2018,2018,6,7,5,2
14039,6/8/2018,2018,6,8,6,2
14040,6/9/2018,2018,6,9,7,2
14041,6/10/2018,2018,6,10,1,2
14042,6/11/2018,2018,6,11,2,2
14043,6/12/2018,2018,6,12,3,2
14044,6/13/2018,2018,6,13,4,2
14045,6/14/2018,2018,6,14,5,2
14046,6/15/2018,2018,6,15,6,2
14047,6/16/2018,2018,6,16,7,2
14048,6/17/2018,2018,6,17,1,2
14049,6/18/2018,2018,6,18,2,2
14050,6/19/2018,2018,6,19,3,2
14051,6/20/2018,2018,6,20,4,2
14052,6/21/2018,2018,6,21,5,2
14053,6/22/2018,2018,6,22,6,2
14054,6/23/2018,2018,6,23,7,2
14055,6/24/2018,2018,6,24,1,2
14056,6/25/2018,2018,6,25,2,2
14057,6/26/2018,2018,6,26,3,2
14058,6/27/2018,2018,6,27,4,2
14059,6/28/2018,2018,6,28,5,2
14060,6/29/2018,2018,6,29,6,2
14061,6/30/2018,2018,6,30,7,2
14062,7/1/2018,2018,7,1,1,3
14063,7/2/2018,2018,7,2,2,3
14064,7/3/2018,2018,7,3,3,3
14065,7/4/2018,2018,7,4,4,3
14066,7/5/2018,2018,7,5,5,3
14067,7/6/2018,2018,7,6,6,3
14068,7/7/2018,2018,7,7,7,3
14069,7/8/2018,2018,7,8,1,3
14070,7/9/2018,2018,7,9,2,3
14071,7/10/2018,2018,7,10,3,3
14072,7/11/2018,2018,7,11,4,3
14073,7/12/2018,2018,7,12,5,3
14074,7/13/2018,2018,7,13,6,3
14075,7/14/2018,2018,7,14,7,3
14076,7/15/2018,2018,7,15,1,3
14077,7/16/2018,2018,7,16,2,3
14078,7/17/2018,2018,7,17,3,3
14079,7/18/2018,2018,7,18,4,3
14080,7/19/2018,2018,7,19,5,3
14081,7/20/2018,2018,7,20,6,3
14082,7/21/2018,2018,7,21,7,3
14083,7/22/2018,2018,7,22,1,3
14084,7/23/2018,2018,7,23,2,3
14085,7/24/2018,2018,7,24,3,3
14086,7/25/2018,2018,7,25,4,3
14087,7/26/2018,2018,7,26,5,3
14088,7/27/2018,2018,7,27,6,3
14089,7/28/2018,2018,7,28,7,3
14090,7/29/2018,2018,7,29,1,3
14091,7/30/2018,2018,7,30,2,3
14092,7/31/2018,2018,7,31,3,3
14093,8/1/2018,2018,8,1,4,3
14094,8/2/2018,2018,8,2,5,3
14095,8/3/2018,2018,8,3,6,3
14096,8/4/2018,2018,8,4,7,3
14097,8/5/2018,2018,8,5,1,3
14098,8/6/2018,2018,8,6,2,3
14099,8/7/2018,2018,8,7,3,3
14100,8/8/2018,2018,8,8,4,3
14101,8/9/2018,2018,8,9,5,3
14102,8/10/2018,2018,8,10,6,3
14103,8/11/2018,2018,8,11,7,3
14104,8/12/2018,2018,8,12,1,3
14105,8/13/2018,2018,8,13,2,3
14106,8/14/2018,2018,8,14,3,3
14107,8/15/2018,2018,8,15,4,3
14108,8/16/2018,2018,8,16,5,3
14109,8/17/2018,2018,8,17,6,3
14110,8/18/2018,2018,8,18,7,3
14111,8/19/2018,2018,8,19,1,3
14112,8/20/2018,2018,8,20,2,3
14113,8/21/2018,2018,8,21,3,3
14114,8/22/2018,2018,8,22,4,3
14115,8/23/2018,2018,8,23,5,3
14116,8/24/2018,2018,8,24,6,3
14117,8/25/2018,2018,8,25,7,3
14118,8/26/2018,2018,8,26,1,3
14119,8/27/2018,2018,8,27,2,3
14120,8/28/2018,2018,8,28,3,3
14121,8/29/2018,2018,8,29,4,3
14122,8/30/2018,2018,8,30,5,3
14123,8/31/2018,2018,8,31,6,3
14124,9/1/2018,2018,9,1,7,3
14125,9/2/2018,2018,9,2,1,3
14126,9/3/2018,2018,9,3,2,3
14127,9/4/2018,2018,9,4,3,3
14128,9/5/2018,2018,9,5,4,3
14129,9/6/2018,2018,9,6,5,3
14130,9/7/2018,2018,9,7,6,3
14131,9/8/2018,2018,9,8,7,3
14132,9/9/2018,2018,9,9,1,3
14133,9/10/2018,2018,9,10,2,3
14134,9/11/2018,2018,9,11,3,3
14135,9/12/2018,2018,9,12,4,3
14136,9/13/2018,2018,9,13,5,3
14137,9/14/2018,2018,9,14,6,3
14138,9/15/2018,2018,9,15,7,3
14139,9/16/2018,2018,9,16,1,3
14140,9/17/2018,2018,9,17,2,3
14141,9/18/2018,2018,9,18,3,3
14142,9/19/2018,2018,9,19,4,3
14143,9/20/2018,2018,9,20,5,3
14144,9/21/2018,2018,9,21,6,3
14145,9/22/2018,2018,9,22,7,3
14146,9/23/2018,2018,9,23,1,3
14147,9/24/2018,2018,9,24,2,3
14148,9/25/2018,2018,9,25,3,3
14149,9/26/2018,2018,9,26,4,3
14150,9/27/2018,2018,9,27,5,3
14151,9/28/2018,2018,9,28,6,3
14152,9/29/2018,2018,9,29,7,3
14153,9/30/2018,2018,9,30,1,3
14154,10/1/2018,2018,10,1,2,4
14155,10/2/2018,2018,10,2,3,4
14156,10/3/2018,2018,10,3,4,4
14157,10/4/2018,2018,10,4,5,4
14158,10/5/2018,2018,10,5,6,4
14159,10/6/2018,2018,10,6,7,4
14160,10/7/2018,2018,10,7,1,4
14161,10/8/2018,2018,10,8,2,4
14162,10/9/2018,2018,10,9,3,4
14163,10/10/2018,2018,10,10,4,4
14164,10/11/2018,2018,10,11,5,4
14165,10/12/2018,2018,10,12,6,4
14166,10/13/2018,2018,10,13,7,4
14167,10/14/2018,2018,10,14,1,4
14168,10/15/2018,2018,10,15,2,4
14169,10/16/2018,2018,10,16,3,4
14170,10/17/2018,2018,10,17,4,4
14171,10/18/2018,2018,10,18,5,4
14172,10/19/2018,2018,10,19,6,4
14173,10/20/2018,2018,10,20,7,4
14174,10/21/2018,2018,10,21,1,4
14175,10/22/2018,2018,10,22,2,4
14176,10/23/2018,2018,10,23,3,4
14177,10/24/2018,2018,10,24,4,4
14178,10/25/2018,2018,10,25,5,4
14179,10/26/2018,2018,10,26,6,4
14180,10/27/2018,2018,10,27,7,4
14181,10/28/2018,2018,10,28,1,4
14182,10/29/2018,2018,10,29,2,4
14183,10/30/2018,2018,10,30,3,4
14184,10/31/2018,2018,10,31,4,4
14185,11/1/2018,2018,11,1,5,4
14186,11/2/2018,2018,11,2,6,4
14187,11/3/2018,2018,11,3,7,4
14188,11/4/2018,2018,11,4,1,4
14189,11/5/2018,2018,11,5,2,4
14190,11/6/2018,2018,11,6,3,4
14191,11/7/2018,2018,11,7,4,4
14192,11/8/2018,2018,11,8,5,4
14193,11/9/2018,2018,11,9,6,4
14194,11/10/2018,2018,11,10,7,4
14195,11/11/2018,2018,11,11,1,4
14196,11/12/2018,2018,11,12,2,4
14197,11/13/2018,2018,11,13,3,4
14198,11/14/2018,2018,11,14,4,4
14199,11/15/2018,2018,11,15,5,4
14200,11/16/2018,2018,11,16,6,4
14201,11/17/2018,2018,11,17,7,4
14202,11/18/2018,2018,11,18,1,4
14203,11/19/2018,2018,11,19,2,4
14204,11/20/2018,2018,11,20,3,4
14205,11/21/2018,2018,11,21,4,4
14206,11/22/2018,2018,11,22,5,4
14207,11/23/2018,2018,11,23,6,4
14208,11/24/2018,2018,11,24,7,4
14209,11/25/2018,2018,11,25,1,4
14210,11/26/2018,2018,11,26,2,4
14211,11/27/2018,2018,11,27,3,4
14212,11/28/2018,2018,11,28,4,4
14213,11/29/2018,2018,11,29,5,4
14214,11/30/2018,2018,11,30,6,4
14215,12/1/2018,2018,12,1,7,4
14216,12/2/2018,2018,12,2,1,4
14217,12/3/2018,2018,12,3,2,4
14218,12/4/2018,2018,12,4,3,4
14219,12/5/2018,2018,12,5,4,4
14220,12/6/2018,2018,12,6,5,4
14221,12/7/2018,2018,12,7,6,4
14222,12/8/2018,2018,12,8,7,4
14223,12/9/2018,2018,12,9,1,4
14224,12/10/2018,2018,12,10,2,4
14225,12/11/2018,2018,12,11,3,4
14226,12/12/2018,2018,12,12,4,4
14227,12/13/2018,2018,12,13,5,4
14228,12/14/2018,2018,12,14,6,4
14229,12/15/2018,2018,12,15,7,4
14230,12/16/2018,2018,12,16,1,4
14231,12/17/2018,2018,12,17,2,4
14232,12/18/2018,2018,12,18,3,4
14233,12/19/2018,2018,12,19,4,4
14234,12/20/2018,2018,12,20,5,4
14235,12/21/2018,2018,12,21,6,4
14236,12/22/2018,2018,12,22,7,4
14237,12/23/2018,2018,12,23,1,4
14238,12/24/2018,2018,12,24,2,4
14239,12/25/2018,2018,12,25,3,4
14240,12/26/2018,2018,12,26,4,4
14241,12/27/2018,2018,12,27,5,4
14242,12/28/2018,2018,12,28,6,4
14243,12/29/2018,2018,12,29,7,4
14244,12/30/2018,2018,12,30,1,4
14245,12/31/2018,2018,12,31,2,4
14246,1/1/2019,2019,1,1,3,1
14247,1/2/2019,2019,1,2,4,1
14248,1/3/2019,2019,1,3,5,1
14249,1/4/2019,2019,1,4,6,1
14250,1/5/2019,2019,1,5,7,1
14251,1/6/2019,2019,1,6,1,1
14252,1/7/2019,2019,1,7,2,1
14253,1/8/2019,2019,1,8,3,1
14254,1/9/2019,2019,1,9,4,1
14255,1/10/2019,2019,1,10,5,1
14256,1/11/2019,2019,1,11,6,1
14257,1/12/2019,2019,1,12,7,1
14258,1/13/2019,2019,1,13,1,1
14259,1/14/2019,2019,1,14,2,1
14260,1/15/2019,2019,1,15,3,1
14261,1/16/2019,2019,1,16,4,1
14262,1/17/2019,2019,1,17,5,1
14263,1/18/2019,2019,1,18,6,1
14264,1/19/2019,2019,1,19,7,1
14265,1/20/2019,2019,1,20,1,1
14266,1/21/2019,2019,1,21,2,1
14267,1/22/2019,2019,1,22,3,1
14268,1/23/2019,2019,1,23,4,1
14269,1/24/2019,2019,1,24,5,1
14270,1/25/2019,2019,1,25,6,1
14271,1/26/2019,2019,1,26,7,1
14272,1/27/2019,2019,1,27,1,1
14273,1/28/2019,2019,1,28,2,1
14274,1/29/2019,2019,1,29,3,1
14275,1/30/2019,2019,1,30,4,1
14276,1/31/2019,2019,1,31,5,1
14277,2/1/2019,2019,2,1,6,1
14278,2/2/2019,2019,2,2,7,1
14279,2/3/2019,2019,2,3,1,1
14280,2/4/2019,2019,2,4,2,1
14281,2/5/2019,2019,2,5,3,1
14282,2/6/2019,2019,2,6,4,1
14283,2/7/2019,2019,2,7,5,1
14284,2/8/2019,2019,2,8,6,1
14285,2/9/2019,2019,2,9,7,1
14286,2/10/2019,2019,2,10,1,1
14287,2/11/2019,2019,2,11,2,1
14288,2/12/2019,2019,2,12,3,1
14289,2/13/2019,2019,2,13,4,1
14290,2/14/2019,2019,2,14,5,1
14291,2/15/2019,2019,2,15,6,1
14292,2/16/2019,2019,2,16,7,1
14293,2/17/2019,2019,2,17,1,1
14294,2/18/2019,2019,2,18,2,1
14295,2/19/2019,2019,2,19,3,1
14296,2/20/2019,2019,2,20,4,1
14297,2/21/2019,2019,2,21,5,1
14298,2/22/2019,2019,2,22,6,1
14299,2/23/2019,2019,2,23,7,1
14300,2/24/2019,2019,2,24,1,1
14301,2/25/2019,2019,2,25,2,1
14302,2/26/2019,2019,2,26,3,1
14303,2/27/2019,2019,2,27,4,1
14304,2/28/2019,2019,2,28,5,1
14305,3/1/2019,2019,3,1,6,1
14306,3/2/2019,2019,3,2,7,1
14307,3/3/2019,2019,3,3,1,1
14308,3/4/2019,2019,3,4,2,1
14309,3/5/2019,2019,3,5,3,1
14310,3/6/2019,2019,3,6,4,1
14311,3/7/2019,2019,3,7,5,1
14312,3/8/2019,2019,3,8,6,1
14313,3/9/2019,2019,3,9,7,1
14314,3/10/2019,2019,3,10,1,1
14315,3/11/2019,2019,3,11,2,1
14316,3/12/2019,2019,3,12,3,1
14317,3/13/2019,2019,3,13,4,1
14318,3/14/2019,2019,3,14,5,1
14319,3/15/2019,2019,3,15,6,1
14320,3/16/2019,2019,3,16,7,1
14321,3/17/2019,2019,3,17,1,1
14322,3/18/2019,2019,3,18,2,1
14323,3/19/2019,2019,3,19,3,1
14324,3/20/2019,2019,3,20,4,1
14325,3/21/2019,2019,3,21,5,1
14326,3/22/2019,2019,3,22,6,1
14327,3/23/2019,2019,3,23,7,1
14328,3/24/2019,2019,3,24,1,1
14329,3/25/2019,2019,3,25,2,1
14330,3/26/2019,2019,3,26,3,1
14331,3/27/2019,2019,3,27,4,1
14332,3/28/2019,2019,3,28,5,1
14333,3/29/2019,2019,3,29,6,1
14334,3/30/2019,2019,3,30,7,1
14335,3/31/2019,2019,3,31,1,1
14336,4/1/2019,2019,4,1,2,2
14337,4/2/2019,2019,4,2,3,2
14338,4/3/2019,2019,4,3,4,2
14339,4/4/2019,2019,4,4,5,2
14340,4/5/2019,2019,4,5,6,2
14341,4/6/2019,2019,4,6,7,2
14342,4/7/2019,2019,4,7,1,2
14343,4/8/2019,2019,4,8,2,2
14344,4/9/2019,2019,4,9,3,2
14345,4/10/2019,2019,4,10,4,2
14346,4/11/2019,2019,4,11,5,2
14347,4/12/2019,2019,4,12,6,2
14348,4/13/2019,2019,4,13,7,2
14349,4/14/2019,2019,4,14,1,2
14350,4/15/2019,2019,4,15,2,2
14351,4/16/2019,2019,4,16,3,2
14352,4/17/2019,2019,4,17,4,2
14353,4/18/2019,2019,4,18,5,2
14354,4/19/2019,2019,4,19,6,2
14355,4/20/2019,2019,4,20,7,2
14356,4/21/2019,2019,4,21,1,2
14357,4/22/2019,2019,4,22,2,2
14358,4/23/2019,2019,4,23,3,2
14359,4/24/2019,2019,4,24,4,2
14360,4/25/2019,2019,4,25,5,2
14361,4/26/2019,2019,4,26,6,2
14362,4/27/2019,2019,4,27,7,2
14363,4/28/2019,2019,4,28,1,2
14364,4/29/2019,2019,4,29,2,2
14365,4/30/2019,2019,4,30,3,2
14366,5/1/2019,2019,5,1,4,2
14367,5/2/2019,2019,5,2,5,2
14368,5/3/2019,2019,5,3,6,2
14369,5/4/2019,2019,5,4,7,2
14370,5/5/2019,2019,5,5,1,2
14371,5/6/2019,2019,5,6,2,2
14372,5/7/2019,2019,5,7,3,2
14373,5/8/2019,2019,5,8,4,2
14374,5/9/2019,2019,5,9,5,2
14375,5/10/2019,2019,5,10,6,2
14376,5/11/2019,2019,5,11,7,2
14377,5/12/2019,2019,5,12,1,2
14378,5/13/2019,2019,5,13,2,2
14379,5/14/2019,2019,5,14,3,2
14380,5/15/2019,2019,5,15,4,2
14381,5/16/2019,2019,5,16,5,2
14382,5/17/2019,2019,5,17,6,2
14383,5/18/2019,2019,5,18,7,2
14384,5/19/2019,2019,5,19,1,2
14385,5/20/2019,2019,5,20,2,2
14386,5/21/2019,2019,5,21,3,2
14387,5/22/2019,2019,5,22,4,2
14388,5/23/2019,2019,5,23,5,2
14389,5/24/2019,2019,5,24,6,2
14390,5/25/2019,2019,5,25,7,2
14391,5/26/2019,2019,5,26,1,2
14392,5/27/2019,2019,5,27,2,2
14393,5/28/2019,2019,5,28,3,2
14394,5/29/2019,2019,5,29,4,2
14395,5/30/2019,2019,5,30,5,2
14396,5/31/2019,2019,5,31,6,2
14397,6/1/2019,2019,6,1,7,2
14398,6/2/2019,2019,6,2,1,2
14399,6/3/2019,2019,6,3,2,2
14400,6/4/2019,2019,6,4,3,2
14401,6/5/2019,2019,6,5,4,2
14402,6/6/2019,2019,6,6,5,2
14403,6/7/2019,2019,6,7,6,2
14404,6/8/2019,2019,6,8,7,2
14405,6/9/2019,2019,6,9,1,2
14406,6/10/2019,2019,6,10,2,2
14407,6/11/2019,2019,6,11,3,2
14408,6/12/2019,2019,6,12,4,2
14409,6/13/2019,2019,6,13,5,2
14410,6/14/2019,2019,6,14,6,2
14411,6/15/2019,2019,6,15,7,2
14412,6/16/2019,2019,6,16,1,2
14413,6/17/2019,2019,6,17,2,2
14414,6/18/2019,2019,6,18,3,2
14415,6/19/2019,2019,6,19,4,2
14416,6/20/2019,2019,6,20,5,2
14417,6/21/2019,2019,6,21,6,2
14418,6/22/2019,2019,6,22,7,2
14419,6/23/2019,2019,6,23,1,2
14420,6/24/2019,2019,6,24,2,2
14421,6/25/2019,2019,6,25,3,2
14422,6/26/2019,2019,6,26,4,2
14423,6/27/2019,2019,6,27,5,2
14424,6/28/2019,2019,6,28,6,2
14425,6/29/2019,2019,6,29,7,2
14426,6/30/2019,2019,6,30,1,2
14427,7/1/2019,2019,7,1,2,3
14428,7/2/2019,2019,7,2,3,3
14429,7/3/2019,2019,7,3,4,3
14430,7/4/2019,2019,7,4,5,3
14431,7/5/2019,2019,7,5,6,3
14432,7/6/2019,2019,7,6,7,3
14433,7/7/2019,2019,7,7,1,3
14434,7/8/2019,2019,7,8,2,3
14435,7/9/2019,2019,7,9,3,3
14436,7/10/2019,2019,7,10,4,3
14437,7/11/2019,2019,7,11,5,3
14438,7/12/2019,2019,7,12,6,3
14439,7/13/2019,2019,7,13,7,3
14440,7/14/2019,2019,7,14,1,3
14441,7/15/2019,2019,7,15,2,3
14442,7/16/2019,2019,7,16,3,3
14443,7/17/2019,2019,7,17,4,3
14444,7/18/2019,2019,7,18,5,3
14445,7/19/2019,2019,7,19,6,3
14446,7/20/2019,2019,7,20,7,3
14447,7/21/2019,2019,7,21,1,3
14448,7/22/2019,2019,7,22,2,3
14449,7/23/2019,2019,7,23,3,3
14450,7/24/2019,2019,7,24,4,3
14451,7/25/2019,2019,7,25,5,3
14452,7/26/2019,2019,7,26,6,3
14453,7/27/2019,2019,7,27,7,3
14454,7/28/2019,2019,7,28,1,3
14455,7/29/2019,2019,7,29,2,3
14456,7/30/2019,2019,7,30,3,3
14457,7/31/2019,2019,7,31,4,3
14458,8/1/2019,2019,8,1,5,3
14459,8/2/2019,2019,8,2,6,3
14460,8/3/2019,2019,8,3,7,3
14461,8/4/2019,2019,8,4,1,3
14462,8/5/2019,2019,8,5,2,3
14463,8/6/2019,2019,8,6,3,3
14464,8/7/2019,2019,8,7,4,3
14465,8/8/2019,2019,8,8,5,3
14466,8/9/2019,2019,8,9,6,3
14467,8/10/2019,2019,8,10,7,3
14468,8/11/2019,2019,8,11,1,3
14469,8/12/2019,2019,8,12,2,3
14470,8/13/2019,2019,8,13,3,3
14471,8/14/2019,2019,8,14,4,3
14472,8/15/2019,2019,8,15,5,3
14473,8/16/2019,2019,8,16,6,3
14474,8/17/2019,2019,8,17,7,3
14475,8/18/2019,2019,8,18,1,3
14476,8/19/2019,2019,8,19,2,3
14477,8/20/2019,2019,8,20,3,3
14478,8/21/2019,2019,8,21,4,3
14479,8/22/2019,2019,8,22,5,3
14480,8/23/2019,2019,8,23,6,3
14481,8/24/2019,2019,8,24,7,3
14482,8/25/2019,2019,8,25,1,3
14483,8/26/2019,2019,8,26,2,3
14484,8/27/2019,2019,8,27,3,3
14485,8/28/2019,2019,8,28,4,3
14486,8/29/2019,2019,8,29,5,3
14487,8/30/2019,2019,8,30,6,3
14488,8/31/2019,2019,8,31,7,3
14489,9/1/2019,2019,9,1,1,3
14490,9/2/2019,2019,9,2,2,3
14491,9/3/2019,2019,9,3,3,3
14492,9/4/2019,2019,9,4,4,3
14493,9/5/2019,2019,9,5,5,3
14494,9/6/2019,2019,9,6,6,3
14495,9/7/2019,2019,9,7,7,3
14496,9/8/2019,2019,9,8,1,3
14497,9/9/2019,2019,9,9,2,3
14498,9/10/2019,2019,9,10,3,3
14499,9/11/2019,2019,9,11,4,3
14500,9/12/2019,2019,9,12,5,3
14501,9/13/2019,2019,9,13,6,3
14502,9/14/2019,2019,9,14,7,3
14503,9/15/2019,2019,9,15,1,3
14504,9/16/2019,2019,9,16,2,3
14505,9/17/2019,2019,9,17,3,3
14506,9/18/2019,2019,9,18,4,3
14507,9/19/2019,2019,9,19,5,3
14508,9/20/2019,2019,9,20,6,3
14509,9/21/2019,2019,9,21,7,3
14510,9/22/2019,2019,9,22,1,3
14511,9/23/2019,2019,9,23,2,3
14512,9/24/2019,2019,9,24,3,3
14513,9/25/2019,2019,9,25,4,3
14514,9/26/2019,2019,9,26,5,3
14515,9/27/2019,2019,9,27,6,3
14516,9/28/2019,2019,9,28,7,3
14517,9/29/2019,2019,9,29,1,3
14518,9/30/2019,2019,9,30,2,3
14519,10/1/2019,2019,10,1,3,4
14520,10/2/2019,2019,10,2,4,4
14521,10/3/2019,2019,10,3,5,4
14522,10/4/2019,2019,10,4,6,4
14523,10/5/2019,2019,10,5,7,4
14524,10/6/2019,2019,10,6,1,4
14525,10/7/2019,2019,10,7,2,4
14526,10/8/2019,2019,10,8,3,4
14527,10/9/2019,2019,10,9,4,4
14528,10/10/2019,2019,10,10,5,4
14529,10/11/2019,2019,10,11,6,4
14530,10/12/2019,2019,10,12,7,4
14531,10/13/2019,2019,10,13,1,4
14532,10/14/2019,2019,10,14,2,4
14533,10/15/2019,2019,10,15,3,4
14534,10/16/2019,2019,10,16,4,4
14535,10/17/2019,2019,10,17,5,4
14536,10/18/2019,2019,10,18,6,4
14537,10/19/2019,2019,10,19,7,4
14538,10/20/2019,2019,10,20,1,4
14539,10/21/2019,2019,10,21,2,4
14540,10/22/2019,2019,10,22,3,4
14541,10/23/2019,2019,10,23,4,4
14542,10/24/2019,2019,10,24,5,4
14543,10/25/2019,2019,10,25,6,4
14544,10/26/2019,2019,10,26,7,4
14545,10/27/2019,2019,10,27,1,4
14546,10/28/2019,2019,10,28,2,4
14547,10/29/2019,2019,10,29,3,4
14548,10/30/2019,2019,10,30,4,4
14549,10/31/2019,2019,10,31,5,4
14550,11/1/2019,2019,11,1,6,4
14551,11/2/2019,2019,11,2,7,4
14552,11/3/2019,2019,11,3,1,4
14553,11/4/2019,2019,11,4,2,4
14554,11/5/2019,2019,11,5,3,4
14555,11/6/2019,2019,11,6,4,4
14556,11/7/2019,2019,11,7,5,4
14557,11/8/2019,2019,11,8,6,4
14558,11/9/2019,2019,11,9,7,4
14559,11/10/2019,2019,11,10,1,4
14560,11/11/2019,2019,11,11,2,4
14561,11/12/2019,2019,11,12,3,4
14562,11/13/2019,2019,11,13,4,4
14563,11/14/2019,2019,11,14,5,4
14564,11/15/2019,2019,11,15,6,4
14565,11/16/2019,2019,11,16,7,4
14566,11/17/2019,2019,11,17,1,4
14567,11/18/2019,2019,11,18,2,4
14568,11/19/2019,2019,11,19,3,4
14569,11/20/2019,2019,11,20,4,4
14570,11/21/2019,2019,11,21,5,4
14571,11/22/2019,2019,11,22,6,4
14572,11/23/2019,2019,11,23,7,4
14573,11/24/2019,2019,11,24,1,4
14574,11/25/2019,2019,11,25,2,4
14575,11/26/2019,2019,11,26,3,4
14576,11/27/2019,2019,11,27,4,4
14577,11/28/2019,2019,11,28,5,4
14578,11/29/2019,2019,11,29,6,4
14579,11/30/2019,2019,11,30,7,4
14580,12/1/2019,2019,12,1,1,4
14581,12/2/2019,2019,12,2,2,4
14582,12/3/2019,2019,12,3,3,4
14583,12/4/2019,2019,12,4,4,4
14584,12/5/2019,2019,12,5,5,4
14585,12/6/2019,2019,12,6,6,4
14586,12/7/2019,2019,12,7,7,4
14587,12/8/2019,2019,12,8,1,4
14588,12/9/2019,2019,12,9,2,4
14589,12/10/2019,2019,12,10,3,4
14590,12/11/2019,2019,12,11,4,4
14591,12/12/2019,2019,12,12,5,4
14592,12/13/2019,2019,12,13,6,4
14593,12/14/2019,2019,12,14,7,4
14594,12/15/2019,2019,12,15,1,4
14595,12/16/2019,2019,12,16,2,4
14596,12/17/2019,2019,12,17,3,4
14597,12/18/2019,2019,12,18,4,4
14598,12/19/2019,2019,12,19,5,4
14599,12/20/2019,2019,12,20,6,4
14600,12/21/2019,2019,12,21,7,4
14601,12/22/2019,2019,12,22,1,4
14602,12/23/2019,2019,12,23,2,4
14603,12/24/2019,2019,12,24,3,4
14604,12/25/2019,2019,12,25,4,4
14605,12/26/2019,2019,12,26,5,4
14606,12/27/2019,2019,12,27,6,4
14607,12/28/2019,2019,12,28,7,4
14608,12/29/2019,2019,12,29,1,4
14609,12/30/2019,2019,12,30,2,4
14610,12/31/2019,2019,12,31,3,4
14611,1/1/2020,2020,1,1,4,1
14612,1/2/2020,2020,1,2,5,1
14613,1/3/2020,2020,1,3,6,1
14614,1/4/2020,2020,1,4,7,1
14615,1/5/2020,2020,1,5,1,1
14616,1/6/2020,2020,1,6,2,1
14617,1/7/2020,2020,1,7,3,1
14618,1/8/2020,2020,1,8,4,1
14619,1/9/2020,2020,1,9,5,1
14620,1/10/2020,2020,1,10,6,1
14621,1/11/2020,2020,1,11,7,1
14622,1/12/2020,2020,1,12,1,1
14623,1/13/2020,2020,1,13,2,1
14624,1/14/2020,2020,1,14,3,1
14625,1/15/2020,2020,1,15,4,1
14626,1/16/2020,2020,1,16,5,1
14627,1/17/2020,2020,1,17,6,1
14628,1/18/2020,2020,1,18,7,1
14629,1/19/2020,2020,1,19,1,1
14630,1/20/2020,2020,1,20,2,1
14631,1/21/2020,2020,1,21,3,1
14632,1/22/2020,2020,1,22,4,1
14633,1/23/2020,2020,1,23,5,1
14634,1/24/2020,2020,1,24,6,1
14635,1/25/2020,2020,1,25,7,1
14636,1/26/2020,2020,1,26,1,1
14637,1/27/2020,2020,1,27,2,1
14638,1/28/2020,2020,1,28,3,1
14639,1/29/2020,2020,1,29,4,1
14640,1/30/2020,2020,1,30,5,1
14641,1/31/2020,2020,1,31,6,1
14642,2/1/2020,2020,2,1,7,1
14643,2/2/2020,2020,2,2,1,1
14644,2/3/2020,2020,2,3,2,1
14645,2/4/2020,2020,2,4,3,1
14646,2/5/2020,2020,2,5,4,1
14647,2/6/2020,2020,2,6,5,1
14648,2/7/2020,2020,2,7,6,1
14649,2/8/2020,2020,2,8,7,1
14650,2/9/2020,2020,2,9,1,1
14651,2/10/2020,2020,2,10,2,1
14652,2/11/2020,2020,2,11,3,1
14653,2/12/2020,2020,2,12,4,1
14654,2/13/2020,2020,2,13,5,1
14655,2/14/2020,2020,2,14,6,1
14656,2/15/2020,2020,2,15,7,1
14657,2/16/2020,2020,2,16,1,1
14658,2/17/2020,2020,2,17,2,1
14659,2/18/2020,2020,2,18,3,1
14660,2/19/2020,2020,2,19,4,1
14661,2/20/2020,2020,2,20,5,1
14662,2/21/2020,2020,2,21,6,1
14663,2/22/2020,2020,2,22,7,1
14664,2/23/2020,2020,2,23,1,1
14665,2/24/2020,2020,2,24,2,1
14666,2/25/2020,2020,2,25,3,1
14667,2/26/2020,2020,2,26,4,1
14668,2/27/2020,2020,2,27,5,1
14669,2/28/2020,2020,2,28,6,1
14670,2/29/2020,2020,2,29,7,1
